Row	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	Correct First Attempt	Incorrects	Hints	Corrects	KC(Default)	Opportunity(Default)
16386	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-139	1	FirstRow2:1	2006-12-18 14:17:15.0	2006-12-18 14:17:18.0	2006-12-18 14:17:18.0	2006-12-18 14:17:18.0	3	3		1	0	0	1	Enter first extreme in equation	8
16387	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-139	1	SecondRow	2006-12-18 14:17:18.0	2006-12-18 14:17:26.0	2006-12-18 14:17:26.0	2006-12-18 14:17:26.0	8	8		1	0	0	1	Calculate product of means or extremes	9
16388	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-139	1	ThirdRow	2006-12-18 14:17:26.0	2006-12-18 14:17:38.0	2006-12-18 14:17:38.0	2006-12-18 14:17:38.0	12	12		1	0	0	1	Calculate solution with means and extremes	8
16389	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-139	2	FinalAnswer	2006-12-18 14:17:42.0	2006-12-18 14:17:42.0	2006-12-18 14:17:42.0	2006-12-18 14:17:42.0	0	0		1	0	0	1	Enter Calculated value of ratio	12
16390	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	DenominatorQuantity1	2006-12-18 14:17:58.0	2006-12-18 14:18:03.0	2006-12-18 14:18:03.0	2006-12-18 14:18:03.0	5	5		1	0	0	1	Enter denominator of given unit rate in proportion	8
16391	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	DenominatorLabel1	2006-12-18 14:18:03.0	2006-12-18 14:18:07.0	2006-12-18 14:18:07.0	2006-12-18 14:18:07.0	4	4		1	0	0	1	Enter proportion label in denominator	25
16392	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	NumeratorQuantity1	2006-12-18 14:17:43.0	2006-12-18 14:17:58.0	2006-12-18 14:18:12.0	2006-12-18 14:18:12.0	20		20	0	1	0	1	Enter numerator of given unit rate in proportion	8
16393	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	DenominatorQuantity2	2006-12-18 14:18:12.0	2006-12-18 14:18:17.0	2006-12-18 14:18:17.0	2006-12-18 14:18:17.0	5	5		1	0	0	1	Enter given total in proportion	7
16394	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	NumeratorLabel1	2006-12-18 14:18:17.0	2006-12-18 14:18:20.0	2006-12-18 14:18:20.0	2006-12-18 14:18:20.0	3	3		1	0	0	1	Enter proportion label in numerator	25
16395	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	NumeratorQuantity2	2006-12-18 14:18:20.0	2006-12-18 14:18:22.0	2006-12-18 14:18:22.0	2006-12-18 14:18:22.0	2	2		1	0	0	1	Enter part in proportion with variable	19
16396	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	FirstRow2:2	2006-12-18 14:18:22.0	2006-12-18 14:18:25.0	2006-12-18 14:18:25.0	2006-12-18 14:18:25.0	3	3		1	0	0	1	Enter second extreme in equation	9
16397	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	FirstRow2:1	2006-12-18 14:18:25.0	2006-12-18 14:18:31.0	2006-12-18 14:18:31.0	2006-12-18 14:18:31.0	6	6		1	0	0	1	Enter first extreme in equation	9
16398	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	FirstRow1:1	2006-12-18 14:18:31.0	2006-12-18 14:18:33.0	2006-12-18 14:18:33.0	2006-12-18 14:18:33.0	2	2		1	0	0	1	Enter second mean in equation	9
16399	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	FirstRow1:2	2006-12-18 14:18:33.0	2006-12-18 14:18:34.0	2006-12-18 14:18:34.0	2006-12-18 14:18:34.0	1	1		1	0	0	1	Enter first mean in equation	9
16400	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	SecondRow	2006-12-18 14:18:34.0	2006-12-18 14:18:39.0	2006-12-18 14:18:39.0	2006-12-18 14:18:39.0	5	5		1	0	0	1	Calculate product of means or extremes	10
16401	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	ThirdRow	2006-12-18 14:18:39.0	2006-12-18 14:18:54.0	2006-12-18 14:18:54.0	2006-12-18 14:18:54.0	15	15		1	0	0	1	Calculate solution with means and extremes	9
16402	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-172	1	FinalAnswer	2006-12-18 14:18:54.0	2006-12-18 14:18:57.0	2006-12-18 14:18:57.0	2006-12-18 14:18:57.0	3	3		1	0	0	1	Enter Calculated value of rate	13
16403	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	NumeratorQuantity1	2006-12-18 14:19:00.0	2006-12-18 14:19:11.0	2006-12-18 14:19:11.0	2006-12-18 14:19:11.0	11	11		1	0	0	1	Enter numerator of given unit rate in proportion	9
16404	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	NumeratorLabel1	2006-12-18 14:19:11.0	2006-12-18 14:19:13.0	2006-12-18 14:19:13.0	2006-12-18 14:19:13.0	1	1		1	0	0	1	Enter proportion label in numerator	26
16405	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	DenominatorQuantity1	2006-12-18 14:19:11.0	2006-12-18 14:19:13.0	2006-12-18 14:19:13.0	2006-12-18 14:19:13.0	1	1		1	0	0	1	Enter denominator of given unit rate in proportion	9
16406	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	DenominatorLabel1	2006-12-18 14:19:13.0	2006-12-18 14:19:14.0	2006-12-18 14:19:14.0	2006-12-18 14:19:14.0	1	1		1	0	0	1	Enter proportion label in denominator	26
16407	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	NumeratorQuantity2	2006-12-18 14:19:14.0	2006-12-18 14:19:18.0	2006-12-18 14:19:18.0	2006-12-18 14:19:18.0	4	4		1	0	0	1	Enter given part in proportion	7
16408	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	DenominatorQuantity2	2006-12-18 14:19:18.0	2006-12-18 14:19:21.0	2006-12-18 14:19:21.0	2006-12-18 14:19:21.0	3	3		1	0	0	1	Enter total in proportion with variable	19
16409	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	FirstRow1:1	2006-12-18 14:19:21.0	2006-12-18 14:19:25.0	2006-12-18 14:19:25.0	2006-12-18 14:19:25.0	4	4		1	0	0	1	Enter second mean in equation	10
16410	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	FirstRow1:2	2006-12-18 14:19:25.0	2006-12-18 14:19:27.0	2006-12-18 14:19:27.0	2006-12-18 14:19:27.0	2	2		1	0	0	1	Enter first mean in equation	10
16411	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	FirstRow2:2	2006-12-18 14:19:27.0	2006-12-18 14:19:29.0	2006-12-18 14:19:29.0	2006-12-18 14:19:29.0	2	2		1	0	0	1	Enter second extreme in equation	10
16412	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	FirstRow2:1	2006-12-18 14:19:29.0	2006-12-18 14:19:32.0	2006-12-18 14:19:32.0	2006-12-18 14:19:32.0	3	3		1	0	0	1	Enter first extreme in equation	10
16413	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	SecondRow	2006-12-18 14:19:32.0	2006-12-18 14:19:36.0	2006-12-18 14:19:36.0	2006-12-18 14:19:36.0	4	4		1	0	0	1	Calculate product of means or extremes	11
16414	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	ThirdRow	2006-12-18 14:19:36.0	2006-12-18 14:19:47.0	2006-12-18 14:19:47.0	2006-12-18 14:19:47.0	11	11		1	0	0	1	Calculate solution with means and extremes	10
16415	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-169	1	FinalAnswer	2006-12-18 14:19:47.0	2006-12-18 14:19:49.0	2006-12-18 14:19:49.0	2006-12-18 14:19:49.0	2	2		1	0	0	1	Enter Calculated value of rate	14
16416	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	NumeratorQuantity1	2006-12-18 14:19:52.0	2006-12-18 14:20:04.0	2006-12-18 14:20:04.0	2006-12-18 14:20:04.0	12	12		1	0	0	1	Enter numerator of given rate in proportion	6
16417	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	DenominatorQuantity1	2006-12-18 14:20:04.0	2006-12-18 14:20:07.0	2006-12-18 14:20:07.0	2006-12-18 14:20:07.0	3	3		1	0	0	1	Enter denominator of given rate in proportion	6
16418	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	DenominatorLabel1	2006-12-18 14:20:07.0	2006-12-18 14:20:09.0	2006-12-18 14:20:09.0	2006-12-18 14:20:09.0	2	2		1	0	0	1	Enter proportion label in denominator	27
16419	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	NumeratorLabel1	2006-12-18 14:20:09.0	2006-12-18 14:20:10.0	2006-12-18 14:20:10.0	2006-12-18 14:20:10.0	1	1		1	0	0	1	Enter proportion label in numerator	27
16420	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	NumeratorQuantity2	2006-12-18 14:20:10.0	2006-12-18 14:20:15.0	2006-12-18 14:20:15.0	2006-12-18 14:20:15.0	5	5		1	0	0	1	Enter given part in proportion	8
16421	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	DenominatorQuantity2	2006-12-18 14:20:15.0	2006-12-18 14:20:18.0	2006-12-18 14:20:24.0	2006-12-18 14:20:24.0	9		9	0	1	0	1	Enter total in proportion with variable	20
16422	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	FirstRow1:1	2006-12-18 14:20:24.0	2006-12-18 14:20:34.0	2006-12-18 14:20:34.0	2006-12-18 14:20:34.0	10	10		1	0	0	1	Enter second mean in equation	11
16423	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	FirstRow1:2	2006-12-18 14:20:34.0	2006-12-18 14:20:36.0	2006-12-18 14:20:36.0	2006-12-18 14:20:36.0	2	2		1	0	0	1	Enter first mean in equation	11
16424	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	FirstRow2:2	2006-12-18 14:20:36.0	2006-12-18 14:20:38.0	2006-12-18 14:20:38.0	2006-12-18 14:20:38.0	2	2		1	0	0	1	Enter second extreme in equation	11
16425	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	FirstRow2:1	2006-12-18 14:20:38.0	2006-12-18 14:20:40.0	2006-12-18 14:20:40.0	2006-12-18 14:20:40.0	2	2		1	0	0	1	Enter first extreme in equation	11
16426	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	SecondRow	2006-12-18 14:20:40.0	2006-12-18 14:20:49.0	2006-12-18 14:21:14.0	2006-12-18 14:21:14.0	34		34	0	1	0	1	Calculate product of means or extremes	12
16427	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	ThirdRow	2006-12-18 14:21:14.0	2006-12-18 14:21:22.0	2006-12-18 14:21:22.0	2006-12-18 14:21:22.0	8	8		1	0	0	1	Calculate solution with means and extremes	11
16428	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-046	1	FinalAnswer	2006-12-18 14:21:22.0	2006-12-18 14:21:24.0	2006-12-18 14:21:24.0	2006-12-18 14:21:24.0	2	2		1	0	0	1	Enter Calculated value of rate	15
16429	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	NumeratorQuantity1	2006-12-18 14:21:28.0	2006-12-18 14:21:39.0	2006-12-18 14:21:39.0	2006-12-18 14:21:39.0	11	11		1	0	0	1	Enter numerator of given fraction in proportion	13
16430	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	DenominatorQuantity1	2006-12-18 14:21:39.0	2006-12-18 14:21:41.0	2006-12-18 14:21:41.0	2006-12-18 14:21:41.0	2	2		1	0	0	1	Enter denominator of given fraction in proportion	13
16431	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	NumeratorQuantity2	2006-12-18 14:21:47.0	2006-12-18 14:21:50.0	2006-12-18 14:21:50.0	2006-12-18 14:21:50.0	3	3		1	0	0	1	Enter part in proportion with variable	20
16432	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	DenominatorQuantity2	2006-12-18 14:21:41.0	2006-12-18 14:21:47.0	2006-12-18 14:21:52.0	2006-12-18 14:21:52.0	8		8	0	1	0	1	Enter total in proportion with variable	21
16433	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	NumeratorLabel1	2006-12-18 14:21:52.0	2006-12-18 14:21:53.0	2006-12-18 14:21:53.0	2006-12-18 14:21:53.0	1	1		1	0	0	1	Enter proportion label in numerator	28
16434	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	DenominatorLabel1	2006-12-18 14:21:53.0	2006-12-18 14:21:55.0	2006-12-18 14:21:55.0	2006-12-18 14:21:55.0	2	2		1	0	0	1	Enter proportion label in denominator	28
16435	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	FirstRow1:1	2006-12-18 14:21:55.0	2006-12-18 14:21:59.0	2006-12-18 14:21:59.0	2006-12-18 14:21:59.0	4	4		1	0	0	1	Enter second mean in equation	12
16436	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	FirstRow1:2	2006-12-18 14:21:59.0	2006-12-18 14:22:00.0	2006-12-18 14:22:00.0	2006-12-18 14:22:00.0	1	1		1	0	0	1	Enter first mean in equation	12
16437	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	FirstRow2:2	2006-12-18 14:22:00.0	2006-12-18 14:22:03.0	2006-12-18 14:22:03.0	2006-12-18 14:22:03.0	3	3		1	0	0	1	Enter second extreme in equation	12
16438	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	FirstRow2:1	2006-12-18 14:22:03.0	2006-12-18 14:22:05.0	2006-12-18 14:22:05.0	2006-12-18 14:22:05.0	2	2		1	0	0	1	Enter first extreme in equation	12
16439	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	SecondRow	2006-12-18 14:22:05.0	2006-12-18 14:22:12.0	2006-12-18 14:22:12.0	2006-12-18 14:22:12.0	7	7		1	0	0	1	Calculate product of means or extremes	13
16440	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	ThirdRow	2006-12-18 14:22:12.0	2006-12-18 14:22:16.0	2006-12-18 14:22:16.0	2006-12-18 14:22:16.0	4	4		1	0	0	1	Calculate solution with means and extremes	12
16441	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-081	1	FinalAnswer	2006-12-18 14:22:16.0	2006-12-18 14:22:18.0	2006-12-18 14:22:18.0	2006-12-18 14:22:18.0	2	2		1	0	0	1	Enter Calculated value of ratio	13
16442	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-053	1	NumeratorQuantity1	2006-12-18 14:22:20.0	2006-12-18 14:22:34.0	2006-12-18 14:22:34.0	2006-12-18 14:22:34.0	14	14		1	0	0	1	Enter numerator of given unit rate in proportion	10
16443	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-053	1	DenominatorQuantity1	2006-12-18 14:22:34.0	2006-12-18 14:22:36.0	2006-12-18 14:22:36.0	2006-12-18 14:22:36.0	2	2		1	0	0	1	Enter denominator of given unit rate in proportion	10
16444	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-053	1	NumeratorQuantity2	2006-12-18 14:22:36.0	2006-12-18 14:22:41.0	2006-12-18 14:22:41.0	2006-12-18 14:22:41.0	5	5		1	0	0	1	Enter given part in proportion	9
16445	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-053	1	DenominatorQuantity2	2006-12-18 14:22:41.0	2006-12-18 14:22:48.0	2006-12-18 14:22:48.0	2006-12-18 14:22:48.0	7	7		1	0	0	1	Enter total in proportion with variable	22
16446	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-053	1	NumeratorLabel1	2006-12-18 14:22:48.0	2006-12-18 14:22:49.0	2006-12-18 14:22:49.0	2006-12-18 14:22:49.0	1	1		1	0	0	1	Enter proportion label in numerator	29
16447	6zkEsmR	Unit RATIO-PROPORTION, Section RATIO-PROPORTION-4	RATIO4-053	1	DenominatorLabel1	2006-12-18 14:22:49.0	2006-12-18 14:22:50.0	2006-12-18 14:22:50.0	2006-12-18 14:22:50.0	1	1		1	0	0	1	Enter proportion label in denominator	29
16494	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	1	R1C2	2006-12-18 14:26:53.0	2006-12-18 14:27:18.0	2006-12-18 14:27:38.0	2006-12-18 14:27:38.0	35		35	0	1	0	1		
16495	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	1	R2C2	2006-12-18 14:27:18.0	2006-12-18 14:27:38.0	2006-12-18 14:27:38.0	2006-12-18 14:27:38.0	10	10		1	0	0	1		
16496	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	1	GeneralHelpGoalNode	2006-12-18 14:28:38.0	2006-12-18 14:28:39.0		2006-12-18 14:29:39.0	5		5	0	0	0	0		
16497	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	1	R1C1	2006-12-18 14:27:38.0	2006-12-18 14:27:54.0	2006-12-18 14:29:55.0	2006-12-18 14:29:55.0	124		124	0	6	2	1		
16498	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	1	R2C1	2006-12-18 14:29:39.0	2006-12-18 14:29:55.0	2006-12-18 14:29:55.0	2006-12-18 14:29:55.0	8	8		1	0	0	1		
16499	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	1	R4C1	2006-12-18 14:29:55.0	2006-12-18 14:30:13.0	2006-12-18 14:30:13.0	2006-12-18 14:30:13.0	18	18		1	0	0	1	Entering a given	178
16500	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	1	R5C1	2006-12-18 14:30:13.0	2006-12-18 14:30:17.0	2006-12-18 14:30:17.0	2006-12-18 14:30:17.0	4	4		1	0	0	1	Entering a given	179
16501	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	1	R6C1	2006-12-18 14:30:17.0	2006-12-18 14:30:25.0	2006-12-18 14:30:25.0	2006-12-18 14:30:25.0	8	8		1	0	0	1	Entering a given	180
16502	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	2	R7C2	2006-12-21 13:55:07.0	2006-12-21 13:55:43.0	2006-12-21 13:55:43.0	2006-12-21 13:55:43.0	36	36		1	0	0	1	Entering a given	181
16503	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	2	R3C2	2006-12-21 13:55:43.0	2006-12-21 13:55:50.0	2006-12-21 13:56:16.0	2006-12-21 13:56:16.0	19		19	0	0	1	1	Write expression, any form	55
16504	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	2	R3C1	2006-12-21 13:56:16.0	2006-12-21 13:56:53.0	2006-12-21 13:56:53.0	2006-12-21 13:56:53.0	37	37		1	0	0	1	Define Variable	54
16505	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	2	R4C2	2006-12-21 13:56:53.0	2006-12-21 13:57:16.0	2006-12-21 13:57:16.0	2006-12-21 13:57:16.0	23	23		1	0	0	1	Find Y, any form	136
16506	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	2	R5C2	2006-12-21 13:57:16.0	2006-12-21 13:57:25.0	2006-12-21 13:57:25.0	2006-12-21 13:57:25.0	9	9		1	0	0	1	Find Y, any form	137
16507	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	2	R6C2	2006-12-21 13:57:25.0	2006-12-21 13:57:41.0	2006-12-21 13:57:45.0	2006-12-21 13:57:45.0	20		20	0	1	0	1	Find Y, any form	138
16508	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	2	GeneralHelpGoalNode	2006-12-21 13:55:50.0	2006-12-21 13:55:52.0		2006-12-21 13:59:30.0	26		26	0	0	0	0		
16509	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP04	2	R7C1	2006-12-21 13:57:45.0	2006-12-21 13:59:15.0	2006-12-21 14:00:51.0	2006-12-21 14:00:51.0	174		174	0	6	3	1	Find X, any form	46
16510	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R1C2	2006-12-21 14:00:54.0	2006-12-21 14:01:08.0	2006-12-21 14:01:08.0	2006-12-21 14:01:08.0	7	7		1	0	0	1		
16511	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R2C2	2006-12-21 14:00:54.0	2006-12-21 14:01:08.0	2006-12-21 14:01:08.0	2006-12-21 14:01:08.0	7	7		1	0	0	1		
16512	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R1C1	2006-12-21 14:01:08.0	2006-12-21 14:01:12.0	2006-12-21 14:01:47.0	2006-12-21 14:01:47.0	21.5		21.5	0	1	0	1		
16513	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R2C1	2006-12-21 14:01:12.0	2006-12-21 14:01:47.0	2006-12-21 14:01:47.0	2006-12-21 14:01:47.0	17.5	17.5		1	0	0	1		
16514	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R3C1	2006-12-21 14:01:47.0	2006-12-21 14:02:11.0	2006-12-21 14:02:11.0	2006-12-21 14:02:11.0	24	24		1	0	0	1	Define Variable	55
16515	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R3C2	2006-12-21 14:02:11.0	2006-12-21 14:02:28.0	2006-12-21 14:02:28.0	2006-12-21 14:02:28.0	17	17		1	0	0	1	Write expression, any form	56
16516	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R4C2	2006-12-21 14:02:28.0	2006-12-21 14:02:40.0	2006-12-21 14:02:47.0	2006-12-21 14:02:47.0	19		19	0	1	0	1	Find Y, any form	139
16517	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R4C1	2006-12-21 14:02:47.0	2006-12-21 14:02:48.0	2006-12-21 14:02:48.0	2006-12-21 14:02:48.0	1	1		1	0	0	1	Entering a given	182
16518	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R5C1	2006-12-21 14:02:48.0	2006-12-21 14:02:58.0	2006-12-21 14:02:58.0	2006-12-21 14:02:58.0	5	5		1	0	0	1	Entering a given	183
16519	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R5C2	2006-12-21 14:02:48.0	2006-12-21 14:02:58.0	2006-12-21 14:02:58.0	2006-12-21 14:02:58.0	5	5		1	0	0	1	Find Y, any form	140
16520	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R6C1	2006-12-21 14:02:58.0	2006-12-21 14:03:06.0	2006-12-21 14:03:06.0	2006-12-21 14:03:06.0	4	4		1	0	0	1	Entering a given	184
16521	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R6C2	2006-12-21 14:02:58.0	2006-12-21 14:03:06.0	2006-12-21 14:03:06.0	2006-12-21 14:03:06.0	4	4		1	0	0	1	Find Y, any form	141
16522	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R7C1	2006-12-21 14:03:06.0	2006-12-21 14:03:11.0	2006-12-21 14:03:11.0	2006-12-21 14:03:11.0	2.5	2.5		1	0	0	1	Entering a given	185
16523	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP08	1	R7C2	2006-12-21 14:03:06.0	2006-12-21 14:03:11.0	2006-12-21 14:03:11.0	2006-12-21 14:03:11.0	2.5	2.5		1	0	0	1	Find Y, any form	142
16524	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP05	1	R1C2	2006-12-21 14:03:15.0	2006-12-21 14:04:06.0	2006-12-21 14:04:06.0	2006-12-21 14:04:06.0	51	51		1	0	0	1		
16525	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP05	1	R2C2	2006-12-21 14:04:06.0	2006-12-21 14:04:07.0	2006-12-21 14:04:07.0	2006-12-21 14:04:07.0	1	1		1	0	0	1		
16526	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP05	1	R1C1	2006-12-21 14:04:07.0	2006-12-21 14:04:17.0	2006-12-21 14:04:17.0	2006-12-21 14:04:17.0	5	5		1	0	0	1		
16527	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP05	1	R2C1	2006-12-21 14:04:07.0	2006-12-21 14:04:17.0	2006-12-21 14:04:17.0	2006-12-21 14:04:17.0	5	5		1	0	0	1		
16528	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP05	1	R3C2	2006-12-21 14:04:17.0	2006-12-21 14:04:29.0	2006-12-21 14:04:29.0	2006-12-21 14:04:29.0	12	12		1	0	0	1	Write expression, any form	57
16529	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP05	1	R3C1	2006-12-21 14:04:29.0	2006-12-21 14:04:31.0	2006-12-21 14:04:31.0	2006-12-21 14:04:31.0	2	2		1	0	0	1	Define Variable	56
16530	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP05	1	R4C1	2006-12-21 14:04:31.0	2006-12-21 14:04:40.0	2006-12-21 14:04:40.0	2006-12-21 14:04:40.0	4.5	4.5		1	0	0	1	Entering a given	186
16531	6zkEsmR	Unit CTA1_13, Section CTA1_13-1	PROP05	1	R4C2	2006-12-21 14:04:31.0	2006-12-21 14:04:40.0	2006-12-21 14:04:40.0	2006-12-21 14:04:40.0	4.5	4.5		1	0	0	1	Find Y, any form	143
